(5828, 15037, 34935)
(5779, 15037, 34935)
(18724, 26857, 34935)
(5779, 18724, 34935)
(1911, 13017, 28117)
(13017, 21076, 28117)
(2828, 11670, 34168)
(2828, 11670, 28117)
(11675, 26555, 40304)
(11675, 23908, 40304)
(8773, 9742, 11675)
(8773, 9614, 9742)
(8452, 17750, 27194)
(8452, 27194, 37213)
(3451, 14601, 29479)
(2372, 3451, 14601)
(26277, 27343, 29479)
(14601, 26277, 29479)
(4883, 9636, 34007)
(4883, 21665, 34007)
(2372, 4883, 14601)
(2372, 4883, 21665)
(24774, 28267, 34007)
(21665, 28267, 34007)
(11670, 27145, 34168)
(11670, 26753, 27145)
(7274, 27145, 38297)
(27145, 34168, 38297)
(2844, 11283, 29812)
(2844, 11283, 26753)
(10808, 29218, 37542)
(7319, 29218, 37542)
(7802, 13046, 29218)
(10808, 13046, 29218)
(8606, 11508, 39490)
(11508, 24474, 39490)
(10808, 11508, 13046)
(8606, 10808, 11508)
(919, 11508, 35205)
(919, 11508, 13046)
(2533, 37151, 38723)
(1054, 2533, 38723)
(1725, 16029, 23413)
(1725, 16029, 24818)
(27157, 28088, 28531)
(27157, 28531, 36792)
(20272, 30179, 32655)
(6648, 20272, 30179)
(27157, 30179, 36792)
(27157, 30179, 32655)
(1762, 4537, 10845)
(1762, 10845, 21714)
(9512, 15340, 26476)
(15340, 26476, 37336)
(3703, 4003, 10473)
(4003, 6312, 10473)
(4003, 14265, 20699)
(3703, 4003, 14265)
(2961, 13288, 18351)
(2961, 18351, 29248)
(1751, 22849, 26405)
(1751, 18939, 22849)
(7800, 22849, 26405)
(7800, 16535, 22849)
(1749, 28504, 35047)
(1749, 35047, 38453)
(23518, 29839, 30808)
(29429, 29839, 30808)
(4539, 20344, 22872)
(4539, 12885, 22872)
(145, 4572, 37302)
(145, 16638, 37302)
(15342, 22180, 22931)
(22180, 22931, 37650)
(3163, 20722, 22931)
(15342, 20722, 22931)
(4887, 17301, 31178)
(17301, 29758, 31178)
(6868, 14475, 17301)
(14475, 17301, 29758)
(1600, 16118, 23735)
(1600, 9269, 23735)
(3729, 24380, 37443)
(3729, 28593, 37443)
(18842, 30731, 36280)
(6455, 30731, 36280)
(7415, 30731, 33679)
(7415, 30731, 39253)
(26104, 33542, 35764)
(26104, 31071, 35764)
(22090, 34305, 37135)
(22090, 34305, 36881)
(22090, 30413, 37135)
(15736, 22090, 30413)
(12573, 15578, 39600)
(14451, 15578, 39600)
(12573, 36198, 39600)
(33244, 36198, 39600)
(1054, 2533, 36198)
(1054, 1136, 36198)
(8142, 27909, 34291)
(8142, 34291, 39277)
(1054, 1136, 8142)
(1054, 8142, 39277)
(8142, 24981, 27909)
(8142, 16900, 24981)
(590, 18679, 27564)
(590, 18679, 39039)
(173, 20735, 40360)
(173, 18410, 20735)
(590, 20735, 27564)
(590, 20735, 40360)
(1725, 8922, 26899)
(1725, 8922, 21528)
(919, 8922, 35205)
(919, 8922, 21528)
(3539, 6455, 30731)
(3539, 30731, 33679)
(16629, 18410, 20735)
(16629, 18167, 20735)
(6369, 25688, 31952)
(6017, 25688, 31952)
(393, 3449, 11023)
(3449, 11023, 37599)
(221, 20720, 38863)
(221, 12756, 20720)
(2386, 3264, 25688)
(2386, 2483, 3264)
(10737, 32746, 33571)
(21650, 32746, 33571)
(12768, 18703, 27381)
(15054, 18703, 27381)
(27381, 30327, 35224)
(12768, 27381, 35224)
(13456, 21382, 36159)
(21382, 35743, 36159)
(7797, 8734, 22589)
(7797, 8734, 16566)
(14218, 29903, 32030)
(3500, 14218, 29903)
(7909, 14218, 36290)
(3500, 14218, 36290)
(7909, 17742, 36290)
(17742, 27927, 36290)
(24934, 27866, 37747)
(27866, 28902, 37747)
(2456, 19418, 21931)
(2456, 21931, 40035)
(1200, 21931, 33010)
(1200, 21931, 30736)
(3449, 11565, 29374)
(3449, 11565, 37599)
(16083, 28347, 31756)
(19453, 28347, 31756)
(22760, 31530, 35866)
(22582, 22760, 35866)
(8758, 19453, 34574)
(7157, 8758, 34574)
(8758, 26835, 31756)
(8758, 19453, 31756)
(18038, 26813, 35673)
(18038, 26835, 35673)
(886, 6447, 32665)
(6447, 15157, 32665)
(886, 30337, 32665)
(30337, 32665, 39142)
(9312, 15157, 32665)
(4715, 9312, 32665)
(9312, 15157, 18878)
(9312, 18878, 35937)
(6447, 18878, 27637)
(6447, 15157, 18878)
(10772, 18878, 27637)
(2036, 10772, 18878)
(17525, 18878, 35937)
(2036, 17525, 18878)
(24831, 29567, 32130)
(16424, 24831, 29567)
(16657, 17967, 25056)
(15238, 16657, 17967)
(16657, 24831, 25056)
(16424, 16657, 24831)
(17967, 29657, 37437)
(18847, 29657, 37437)
(18847, 19924, 29657)
(19924, 29657, 36593)
(18786, 19694, 37377)
(8995, 19694, 37377)
(7106, 25580, 36921)
(25580, 26144, 36921)
(4569, 7106, 28386)
(4569, 6340, 28386)
(7106, 28386, 36921)
(14501, 28386, 36921)
(14501, 23679, 28386)
(1260, 23679, 28386)
(8995, 23679, 37377)
(1260, 23679, 37377)
(6340, 28386, 33445)
(1260, 28386, 33445)
(33445, 37377, 39928)
(1260, 33445, 37377)
(11590, 35061, 38010)
(11590, 32802, 38010)
(9188, 17946, 38010)
(17946, 35061, 38010)
(2815, 15805, 38010)
(2815, 9188, 38010)
(13508, 37126, 38379)
(13508, 31788, 38379)
(2806, 8812, 23015)
(2806, 23015, 24313)
(1899, 4464, 22507)
(4464, 7559, 22507)
(4857, 15805, 38010)
(4857, 32802, 38010)
(4857, 15805, 35998)
(1907, 4857, 35998)
(1494, 4857, 32802)
(1494, 4857, 35564)
(4857, 35564, 38613)
(1907, 4857, 38613)
(12739, 33437, 38613)
(12739, 38613, 40274)
(13282, 35564, 38613)
(13282, 33437, 38613)
(4239, 8254, 16610)
(8254, 16610, 24334)
(19927, 23490, 34707)
(19927, 25351, 34707)
(8995, 18871, 23679)
(16401, 18871, 23679)
(8995, 18871, 19694)
(18871, 19165, 19694)
(18871, 19165, 39357)
(18871, 28175, 39357)
(2815, 9188, 27242)
(9188, 16073, 27242)
(2815, 17386, 27242)
(17386, 24313, 27242)
(2806, 23235, 27242)
(2806, 24313, 27242)
(4836, 23235, 27242)
(4836, 16073, 27242)
(409, 31788, 38379)
(409, 31255, 38379)
(409, 31788, 34707)
(409, 25351, 34707)
(409, 29104, 37945)
(409, 25351, 37945)
(409, 29104, 32227)
(409, 31255, 32227)
(19901, 32227, 39884)
(29104, 32227, 39884)
(16965, 19901, 32227)
(16965, 23410, 32227)
(1898, 11743, 12569)
(8651, 11743, 12569)
(4464, 7559, 13913)
(2802, 4464, 13913)
(11910, 25957, 36818)
(11910, 36818, 40315)
(30627, 33949, 36818)
(2802, 30627, 36818)
(2802, 13913, 36818)
(13913, 36818, 40315)
(13771, 16891, 34271)
(8473, 16891, 34271)
(16891, 25377, 29496)
(84, 16891, 25377)
(8828, 13771, 16891)
(8828, 16891, 29496)
(2973, 8473, 16891)
(84, 2973, 16891)
(2973, 8473, 26570)
(2973, 26570, 30921)
(14288, 17231, 17791)
(17231, 17791, 26570)
(8473, 17231, 34271)
(8473, 17231, 26570)
(17791, 26570, 33869)
(26570, 30921, 33869)
(17791, 27118, 33869)
(24496, 27118, 33869)
(14078, 17260, 33742)
(14078, 17260, 26832)
(13120, 16026, 18584)
(13120, 18584, 21518)
(10691, 13120, 16026)
(10691, 13120, 36052)
(3967, 13120, 36052)
(3967, 13120, 28661)
(3967, 12686, 14028)
(3967, 14028, 28661)
(3967, 6268, 14985)
(3967, 6268, 12686)
(981, 3967, 14985)
(981, 3967, 36052)
(12686, 22331, 36481)
(6268, 12686, 36481)
(18584, 23500, 23937)
(13167, 23500, 23937)
(18584, 21518, 23937)
(15145, 21518, 23937)
(17260, 23937, 33742)
(15145, 23937, 33742)
(8313, 13167, 23937)
(8313, 17260, 23937)
(8439, 18169, 28893)
(8439, 18169, 26939)
(18169, 28893, 35751)
(5619, 18169, 35751)
(15627, 36372, 39295)
(1793, 36372, 39295)
(15627, 18573, 36372)
(4560, 18573, 36372)
(4950, 17584, 30882)
(4950, 8833, 17584)
(21800, 24358, 30717)
(21800, 30717, 39171)
(7604, 10128, 31249)
(10128, 28646, 31249)
(404, 28212, 37056)
(404, 32150, 37056)
(404, 10128, 28646)
(404, 10128, 28212)
(4560, 18573, 35831)
(18573, 35831, 38016)
(16170, 22943, 36167)
(16170, 22943, 26071)
(16170, 20929, 36167)
(6897, 16170, 20929)
(12159, 15617, 17445)
(15617, 17445, 37816)
(845, 15617, 17035)
(845, 15617, 37816)
(6897, 15617, 20929)
(12159, 15617, 20929)
(13494, 39510, 40073)
(22114, 39510, 40073)
(7913, 35751, 37446)
(5619, 35751, 37446)
(6537, 26528, 28534)
(6537, 15790, 26528)
(6537, 10390, 35867)
(6537, 15790, 35867)
(4334, 13064, 15356)
(6652, 13064, 15356)
(1338, 15356, 19831)
(4334, 15356, 19831)
(246, 4334, 19831)
(246, 19831, 25174)
(3685, 26639, 35867)
(3685, 5829, 26639)
(3685, 13064, 26105)
(884, 3685, 13064)
(884, 3685, 15790)
(3685, 15790, 35867)
(11053, 31771, 31927)
(11053, 31927, 34675)
(11053, 12219, 34675)
(12219, 13840, 34675)
(5985, 8698, 15219)
(2893, 5985, 15219)
(16319, 22189, 40027)
(11980, 22189, 40027)
(10672, 35282, 37614)
(26434, 35282, 37614)
(10672, 35282, 37056)
(32150, 35282, 37056)
(12080, 26434, 38095)
(26434, 35282, 38095)
(7506, 14115, 31465)
(3393, 7506, 14115)
(3754, 4138, 15999)
(3754, 4138, 30077)
(15773, 31057, 31634)
(15773, 22234, 31057)
(7959, 15773, 31624)
(15773, 22234, 31624)
(760, 11411, 25201)
(760, 25201, 36007)
(760, 25872, 36007)
(760, 16279, 25872)
(760, 16279, 34421)
(760, 29030, 34421)
(760, 11411, 22770)
(760, 22770, 29030)
(7160, 16279, 34421)
(7160, 31105, 34421)
(7160, 31105, 36495)
(7160, 25639, 36495)
(14367, 14905, 36495)
(14905, 25639, 36495)
(14905, 38259, 40364)
(14367, 14905, 38259)
(33932, 36495, 39549)
(31105, 36495, 39549)
(14905, 25639, 36983)
(7105, 14905, 36983)
