(2417, 2839)
(5662, 8760)
(304, 8236)
(4328, 7406)
(5370, 9120)
(7257, 8674)
(5413, 10016)
(6482, 7231)
(7352, 9921)
(4575, 8711)
(102, 6819)
(297, 7888)
(6343, 7525)
(384, 6092)
(2471, 3414)
(1880, 8850)
(6285, 6310)
(3156,)
(1021, 6536)
(6062, 7047)
(6038, 8869)
(4107, 5440)
(4421, 6196)
(2554, 5331)
(1092, 2875)
(336, 1852)
(1307, 8008)
(9406, 9798)
(7236, 8710)
(4982, 9539)
(7828, 8855)
(711, 9279)
(9496,)
(1431,)
(3990, 9223)
(165, 842)
(2123, 7348)
(4795, 7624)
(1332, 4341)
(2327, 6580)
(2657, 9786)
(2939, 9209)
(8279, 10093)
(5082, 7223)
(247, 8263)
(702, 7755)
(6802, 8648)
(1177, 8984)
(586, 6668)
(4668, 6178)
(3691,)
(8764, 9103)
(3232, 7223)
(8316, 9426)
(5768, 8683)
(323, 4346)
(519, 6185)
(4309, 7993)
(8762, 9942)
(9461, 9735)
(5570, 9118)
(2168, 3955)
(3489, 5635)
(4447, 4849, 8179)
(298, 5687)
(2770, 7560)
(807, 8986)
(983, 5533)
(7003, 9278)
(542, 7048)
(4807, 8645)
(2901, 6321)
(1340, 7001)
(3296, 6670)
(1069, 9959)
(2464, 5491)
(9443,)
(697, 7188)
(1637, 8225)
(8177, 9742)
(835, 9913)
(2437, 7643)
(2429, 5832)
(7207,)
(2638, 3138)
(1114, 1836)
(3088, 6178)
(1269, 4873)
(4731, 8421)
(5745, 8949)
(1435, 3210)
(8285, 9243)
(7122, 7618)
(3536, 9953)
(1010, 7574)
(6375, 7473)
(4091, 10007)
(408, 9362)
(3698, 6587)
(845, 7165)
(486, 7482)
(1433,)
(1531, 8407)
(4415, 10021)
(7893, 8676)
(5347, 8900)
(512, 8518)
(23, 765)
(6255, 9174)
(5559, 9834)
(8529, 8811)
(910, 6682)
(5696, 9432)
(2542, 4358)
(5546, 8463)
(8447, 8451)
(6210, 8537)
(1847, 3370)
(6039, 9748)
(2843,)
(8494, 9156)
(3742, 10047)
(1576, 2032)
(9288, 9289)
(1403, 2888)
(7928, 8224)
(3084, 9660)
(4655, 7330)
(7517, 9455)
(76, 4208)
(9118, 9284)
(5819, 7202)
(4669, 8773)
(8696, 9392)
(816, 9879)
(46, 9757)
(4850, 9229)
(3998, 7234)
(2676, 7083)
(1806, 9292)
(7741, 8138)
(5584, 9021)
(5224, 9034)
(1034,)
(1952, 8896)
(65, 5577)
(8133, 10007)
(2255,)
(1904, 7037)
(6266, 7271)
(6471, 9641)
(1987, 9228)
(3249, 8963)
(1125, 5895)
(5041, 6774)
(3929, 9169)
(7068, 8996)
(8262, 9665, 9769)
(7833, 9827)
(7829, 7940)
(895, 8748)
(1049, 6864)
(1090, 5724)
(7529, 7865)
(2472, 7478)
(8710,)
(1372, 2650)
(1865, 8343)
(4446, 9269)
(3784, 8311)
(2039, 9036)
(6654, 9810)
(326, 5591)
(7974, 9307)
(6281, 6534)
(8358, 8964)
(2521, 5266)
(4200, 6074)
(32, 9786)
(8487, 9554)
(5855,)
(9987, 10090)
(2016, 6925)
(2056, 2109)
(1860, 6049)
(9130,)
(6874, 9636)
(276, 6415)
(6568, 6806)
(7429, 9959)
(3800, 8695)
(2118, 4876)
(4294, 8709)
(5738, 6082)
(906, 8682)
(3963, 5871)
(2954,)
(3202, 6998)
(81, 4306)
(6681, 8329)
(6405, 9443)
(7579, 7918)
(3284, 3503)
(9591,)
(8566, 9774)
(7165, 7921)
(1227, 8035)
(3497, 9958)
(1861, 8202)
(1401,)
(2366,)
(5252, 9858, 9977)
(1841, 5645)
(307, 362)
(3295, 5722)
(7201, 9213)
(3253, 4213)
(2751, 3956)
(7965, 9514, 9871)
(3088, 5270)
(285, 2330)
(395, 8807)
(3489,)
(8025, 10042)
(9780,)
(6218, 7524)
(1461, 3654)
(1948, 3114)
(6182, 8511)
(528, 9826)
(3736, 9433)
(557,)
(8184, 9741)
(2979, 4729)
(4748, 8246)
(1711, 9510, 9764)
(6576, 8309)
(67, 5869)
(2325, 4990)
(9230, 9345)
(666, 7486)
(1496, 4790)
(8231, 8595)
(5451, 5689)
(6222, 8765)
(4003, 6749)
(2418, 7305)
(5966,)
(6943, 8307)
(4211, 6161)
(5969, 9855)
(3807, 9208)
(1776, 3859)
(4024,)
(4737, 10069)
(8652, 9457)
(9266,)
(8217,)
(1857, 4209)
(9093, 9713)
(1168, 9675)
(755, 7071)
(6599, 10002)
(6732, 9925)
(2386, 6896)
(8044, 9759)
(1339, 2961)
(5764, 8128)
(3037, 9649)
(2682, 5691)
(6170, 6249)
(1162, 6354)
(164, 8450)
(4295, 9967)
(5136, 10071)
(757, 7526)
(508, 2159)
(133,)
(9524, 9583)
(7737, 8471)
(7940, 9116)
(2036, 8777)
(9702,)
(2518, 4348)
(527, 3794)
(2866, 8749)
(479,)
(3411, 8793)
(5105, 7821)
(499, 8511)
(24, 1295)
(7730, 8640)
(3459, 4232)
(637, 8167)
(9166, 9810)
(3243, 9358)
(4117, 7692)
(1128, 8816)
(1943, 4818)
(6235, 9037)
(4710, 9388)
(626, 1527)
(4613, 6469)
(1302, 6703)
(5641,)
(2206, 6233)
(1416, 8018)
(389, 7625)
(9188,)
(1946, 2462)
(127, 8252)
(408, 9362, 9825)
(9010, 9390)
(2865, 8245)
(9303,)
(2599, 8781)
(7636, 9330)
(6151, 10019)
(9515, 9521)
(6407, 10014)
(369, 1201)
(2551, 9758)
(4837, 8784)
(9377,)
(1136, 6773)
(2463, 4951)
(666, 1350)
(2012, 2129)
(394, 3000)
(1938, 3379)
(264, 9741)
(890, 7504)
(9723,)
(4962, 9362)
(5449, 9382)
(32, 7027)
(258, 9117)
(128, 3125)
(4424,)
(3832, 6180)
(7634, 9160)
(9733, 9820)
(2980, 4616)
(2275, 9879)
(5889, 8519)
(4909, 8994)
(4441, 6594)
(8464, 9048)
(265, 5658)
(613, 8353)
(3451, 8746)
(3980, 8880)
(9912,)
(2265, 9016)
(8879,)
(5290, 10012)
(4318, 5794)
(7332, 8940)
(1945, 6778)
(4806, 8962)
(4861, 9965)
(7403, 9990)
(6458, 9149)
(7715, 9282)
(1565, 8126)
(697, 9868)
(9324,)
(8648, 9485)
(1713, 4532)
(1019, 7944)
(493, 9179)
(5647, 8673)
(4310, 4873)
(9435, 9920)
(502, 8471)
(4707, 9586)
(6378, 7518)
(3258, 7666)
(6063, 9760)
(2581, 4102)
(3986, 4632)
(2680, 7979)
(4899, 5963)
(2724,)
(10039,)
(9929, 9937)
(201, 1479)
(4211, 6083)
(847, 7551)
(1873, 7623)
(494, 4816)
(2251, 7126)
(7651, 8713)
(6712, 9993)
(4730, 9720)
(9402, 10089)
(3281, 8994)
(925, 5153)
(1273, 9459)
(2927, 9458)
(8386,)
(7543, 9624)
(2815, 8041)
(163, 2720)
(3002, 6528)
(2148, 3293)
(3409, 9966)
(639, 1911)
(2890, 8311)
(128, 486)
(2750, 9525)
(2929, 8329)
(596, 8332)
(6570,)
(3704,)
(1932, 9530)
(5353, 8635)
(2181, 9895)
(1458, 6080)
(4324, 8956)
(8927, 9772)
(3254, 3964)
(3914, 9197)
(2078, 8299)
(1867, 6602)
(5810, 8228)
(8423,)
(2359, 5566)
(4768, 5865)
(3280,)
(9546,)
(6470, 8902)
(1282, 4743)
(1728, 7662)
(1400, 6384)
(1756, 4536)
(649, 6598)
(913, 3105)
(266, 2766)
(1882, 8050)
(4871, 6978)
(96, 5318)
(2944, 7863)
(3362, 9997)
(1561,)
(2416,)
(2048, 9243)
(8034, 10076)
(1091, 8328)
(8787, 9260)
(49, 7225)
(6781, 9846)
(5272, 6891)
(5133, 9666)
(9475,)
(1294, 8812)
(3308, 4428)
(4580, 8423)
(7417, 7605)
(3985,)
(8277, 9518)
(3063, 8032)
(2058, 9109)
(3002, 4260)
(153, 278)
(3784, 7203)
(7946, 9912)
(7165, 10024)
(676, 5307)
(2432,)
(368, 4947)
(9287, 9474)
(747, 7746)
(3055, 3617)
(1739, 4355)
(4531, 9607)
(1672,)
(1093, 9574)
(8330, 9674)
(9392,)
(1266, 9822)
(2001, 9473)
(619, 2419)
(1666, 8552)
(6213, 8682)
(2407, 8242)
(6075, 8387)
(9348,)
(8223, 9295)
(907, 1304)
(481, 5490)
(9694,)
(2260, 5507)
(3203, 5354)
(49, 6741)
(7812, 8843)
(6523, 9981)
(2077, 10003)
(59, 9968)
(1619,)
(1024, 1119)
(9523, 9878)
(6766, 8725)
(8912, 10072)
(9231, 9785)
(28, 5411)
(137, 7221)
(9295,)
(4118, 7456)
(9262, 9573)
(507, 7655)
(56,)
(1745, 9903)
(26, 6719)
(1943, 9525)
(539, 5182)
(289, 7434)
(1532, 8117)
(428, 5654)
(9658, 9919)
(1116, 2548)
(1195,)
(9362, 9825)
(933, 4547)
(9715,)
(4416,)
(8781,)
(405, 5559)
(8912, 9051)
(9653, 10068)
(9541, 9717)
(1081, 3698)
(9904,)
(8871,)
(10010,)
(9994,)
(9201,)
(6395, 8939)
(7963, 9776)
(8014,)
(771,)
(6844, 8224)
(5649, 8329)
(527, 8994)
(348, 1110)
(1142,)
(8247, 9757)
(87, 9268)
(931, 2402)
(7025, 8865)
(8434, 9705)
(8201, 8946)
(2365, 7306)
(3910, 8252)
(7649, 9348)
(3585, 9868)
(1307, 1720)
(810, 7653)
(2234, 9068)
(1833, 7463)
(4809, 8853)
(1947, 4002)
(1632, 5155)
(231, 3247)
(67, 406)
(7057, 7408)
(10031,)
(1219, 8566)
(5512, 9099)
(941, 4337)
(5761, 8315)
(8493, 9502)
(676, 2107)
(1079, 4617)
(1536, 8000)
(4995, 9507)
(5183, 9433)
(6963, 8742)
(2856, 10081)
(3803, 8099)
(7565, 9268)
(3028, 9581)
(698, 6656)
(8211, 8924)
(6344, 8322)
(8543, 9929)
(8824, 9910)
(1315, 8534)
(7611,)
(1140, 8758)
(4735, 8006)
(6677,)
(263, 10051)
(739,)
(1673, 8755)
(7710, 9499)
(1325, 6756)
(5667, 8264)
(5906, 7369)
(3286, 7757)
(4529, 8895)
(5555, 6128)
(7399, 8296)
(2177, 2436)
(6486, 7817)
(254, 7349)
(5917, 7200)
(6699, 8448)
(1952,)
(792, 3123)
(3042, 3653)
(4915, 8442)
(2376, 6980)
(1556, 2869)
(420, 3899)
(9516, 9907)
(2313,)
(4630, 10046)
(1328, 9485)
(8734, 9937)
(5616, 9740)
(5980, 9750)
(9978, 10034)
(992, 3514)
(1860, 6145)
(2684,)
(9743,)
(3547, 3676)
(4326, 5050)
(3038, 9784)
(5632, 8310)
(2732, 4026)
(2880, 9161)
(1796, 5704)
(689, 4598)
(8963, 9539)
(9261, 9547)
(58, 3259)
(8097, 9200)
(3171, 8594)
(3857, 8756)
(314, 3615)
(5692, 9518)
(657, 3547)
(1555, 3646)
(2900, 9108)
(1009, 10066)
(9111, 9802)
(9072, 9309)
(8772, 10006)
(855, 5022)
(1824, 3797)
(6918, 9002)
(9649,)
(598, 8788)
(4528, 8085)
(631, 6865)
(1293, 2873)
(4283, 8173)
(9764,)
(2364, 5397)
(740, 1145, 2553)
(5158, 7414)
(1193, 6823)
(9417, 9910)
(7125, 9685)
(147, 8602)
(9061,)
(4562, 6677)
(1, 10017)
(3169, 4094)
(4811,)
(194, 8175)
(705, 8896)
(5279, 6694)
(2783, 8903)
(3609, 6867)
(726, 1676)
(5551, 5579)
(7305, 8382)
(385, 3074)
(3023, 9734)
(165, 335)
(961,)
(4223,)
(1254, 6102)
(1076,)
(3433, 4842)
(27,)
(9316, 9749)
(1177, 2863)
(7879, 9640)
(386, 1995)
(2337, 6964)
(5346,)
(1598, 5136)
(112, 6417)
(92, 1242)
(8124, 9546)
(0, 4213)
(7525, 8987)
(2461,)
(2558, 9953)
(79, 8268)
(8284, 8866)
(5249, 7683)
(4473, 9878)
(9172,)
(7726, 9404)
(3490, 5183)
(8104, 9162)
(532, 4134)
(313, 4328)
(7311, 9202)
(676, 738, 2107)
(4826, 9426)
(6702, 9553)
(7257, 9906)
(222, 4072)
(3089, 9012)
(8238,)
(2701, 8759)
(8418, 10083)
(6260, 9556)
(3284, 5771)
(1379, 9655)
(1097,)
(2062,)
(2877, 4786)
(1481, 1868)
(602, 9279)
(1187,)
(8202, 9690)
(3726, 8009)
(4744, 5869)
(6881, 9327)
(2438, 4736, 9131)
(3117, 6595)
(5097, 7617)
(8869, 9008)
(3189, 3496, 3599)
(6591, 9396)
(1128, 5664)
(773, 7196)
(637, 9115)
(757, 5872)
(3398, 6123)
(6777,)
(5299, 6798)
(7432, 8373)
(2689, 6437)
(9101, 9530)
(247, 7041)
(8327, 9561)
(9193,)
(125, 10040)
(5099, 5973)
(572, 6766)
(853, 7226)
(8588, 10008)
(241, 7144)
(7104, 7950)
(4185, 9592)
(587, 1690)
(2785, 5055)
(9130, 9887)
(4935, 6645)
(4394, 9063)
(500, 7626)
(5739, 9676)
(940, 2165)
(8804, 9670)
(3450, 4320)
(4329, 5577)
(5064, 9533)
(142, 5886)
(443, 7012)
(6785, 8532)
(1132, 10011)
(8046, 9604)
(253, 8219)
(1924, 7081)
(6144, 9174)
(4426, 9795)
(3689, 9901)
(5148,)
(1962, 7805)
(1208,)
(6270, 9986)
(3283, 9186)
(4564, 5239)
(2013, 3702)
(8724, 9268)
(2416, 5212)
(1371, 3499)
(9526, 10081)
(6930, 9453)
(399, 6219)
(3703, 9294)
(4841, 9695)
(5932, 7095)
(6684, 9308)
(5112, 8555)
(6893, 8618)
(5557, 8915)
(2618,)
(1744, 9270)
(5094, 8952)
(3270, 5426)
(8921, 9940)
(5365, 8655)
(9159, 9839)
(5602, 9900)
(730, 1549)
(7534, 9951)
(8974,)
(2078, 4104)
(1825, 4161)
(4428, 6916)
(4167, 6985)
(2428, 10088)
(7534, 9202)
(1691, 8874)
(7137, 9400)
(4721, 10035)
(7530,)
(4936, 5297)
(2360, 4361)
(411, 3096)
(7836, 9876)
(4320, 8839)
(898,)
(340, 1527)
(3287, 10041)
(2418, 2532, 3472)
(2253, 5964)
(4631, 5245)
(2015, 9492)
(738, 2107)
(8831,)
(792, 9463)
(9014, 9161)
(8557, 8862)
(2983, 9973)
(8542, 9515)
(1886, 2428)
(2916, 6057)
(3489, 3855)
(8313, 9775)
(1363, 9798)
(7021, 9577)
(7611, 9187)
(6810, 8715)
(2977, 9953)
(1412, 9331)
(3595, 8440)
(1440, 3779)
(1094, 1291)
(6512, 9186)
(205, 6041)
(9436, 9879)
(8138,)
(7201, 8308)
(7476, 9232)
(354, 7489)
(3441, 8726)
(8142, 8791)
(1042, 1113, 4820)
(6174, 9388)
(6499, 8843)
(6644, 9632)
(5508, 8127, 9102)
(5630, 9476)
(2147, 5412)
(1167, 2979)
(2491, 4325)
(845, 6570)
(7415, 8200)
(4280, 9422)
(7303, 7422)
(1446,)
(2676,)
(6256, 8587)
(9735,)
(1586, 7529)
(7609, 10051)
(1218, 4031)
(1711, 9764)
(400, 3590)
(3498, 9024)
(42, 1425)
(3045, 6795)
(936, 2257)
(133, 6632)
(6671, 8525)
(1590, 9029)
(8646, 10060)
(660, 4027)
(4575, 10030)
(1891,)
(4207, 6981)
(3005, 7612)
(8406, 8521, 9714)
(3378, 9939)
(9330, 9841)
(2769, 6501)
(1555, 5456)
(6316, 9470)
(1297, 2954)
(1682, 6162)
(88, 4996)
(3454, 8858)
(6792, 9793)
(1498, 7787)
(5845, 8775)
(7919, 9043)
(862, 2842)
(531, 6979)
(2682, 7749)
(8832, 9360)
(6767, 9249)
(9358, 9935)
(5631, 8331)
(1775, 6672)
(8137, 9037)
(1808, 5552)
(6507, 9192)
(9211, 10061)
(1582,)
(1941, 8994)
(657,)
(6801,)
(2879, 4082)
(7266, 8216)
(576, 8227)
(8017, 8235)
(1539, 9228)
(5921, 7633)
(1290, 2457)
(1743, 6369)
(1236, 8412)
(4000,)
(6505, 10078)
(6661, 7831)
(9242,)
(8600, 9424)
(7962, 9893)
(4417, 9989)
(4729, 6993)
(1707, 2784)
(7830, 8383)
(673, 6179)
(251, 2772)
(5253, 9542)
(710, 7743)
(2206, 8435)
(925, 3450)
(2970, 8435)
(7960, 8670)
(9606, 9780)
(2971, 3597)
(2233, 2889)
(3132, 7223)
(8150, 8883)
(7280, 8446)
(3185, 6643)
(8349, 10077)
(2312, 7899)
(2536, 2842)
(1183, 9946)
(2527, 9816)
(271, 672)
(9867,)
(8034, 9683)
(170, 230)
(5494, 9441)
(2974, 9996)
(1948, 9506)
(1511, 9159)
(1245, 9512)
(7964, 8868)
(2380, 9880)
(60, 1703)
(1182, 3904)
(6274, 7575)
(4077, 10091)
(2082, 4739)
(1367, 8710)
(1548,)
(8560,)
(9609, 10009)
(5930, 7317)
(102, 1858)
(783, 2178)
(1936, 8213)
(9699,)
(3501, 8404)
(8529, 8616)
(2877, 4210)
(771, 2089)
(4133, 8069)
(2768, 6362)
(476,)
(3587, 7881)
(1525, 4370)
(918, 5703, 8421)
(5350, 8135)
(6769,)
(3881, 8102)
(3679, 9771)
(2981, 3162)
(9888,)
(1307, 3710)
(5701, 9842)
(6852, 9068)
(7693, 8682)
(3721, 3975)
(4255, 9005)
(6225, 8797)
(3597, 5636)
(5556, 5714)
(2450, 9184)
(7321, 8355)
(6496, 7906)
(880, 8553)
(8033, 8272)
(1804,)
(180, 6811)
(2703, 4089)
(1464, 9434)
(1612, 7019)
(480, 7308)
(1248, 8703)
(3553, 4735)
(293, 3965)
(5661, 7600)
(1544, 9776)
(4561, 8244)
(2937, 3463)
(3208, 9570)
(1027, 9073)
(4619, 8883)
(4016, 6289)
(2886, 9244)
(167,)
(611, 4067)
(6998, 8856)
(4639, 8064)
(5011, 6390)
(8151, 9622)
(9103, 9695)
(5392, 9531)
(8786,)
(5628, 9927)
(6678, 9747)
(6688, 6769)
(7315, 10009)
(871, 7967)
(3221, 6689)
(7414, 8378)
(612,)
(2960, 7981)
(1568, 9558)
(7619, 8491)
(7918, 8379)
(24, 6410)
(6033, 8316)
(2157, 4975)
(5864, 9443)
(9498, 9750)
(4561, 8542)
(10015,)
(5087, 5869)
(5764, 6069)
(594, 8425)
(2891, 2960)
(9578, 10078)
(794, 5079)
(5512, 9591)
(2709, 8418)
(2171, 8402)
(7517, 9523)
(6629, 8257)
(1005, 3735)
(2672, 8906)
(3145,)
(6131, 8665)
(2641, 8212)
(3413, 5451)
(664, 8435)
(9411,)
(3602, 9088)
(3609, 7987)
(1737, 6977)
(2287, 4632)
(3617, 9112)
(832, 8204)
(7927, 10035)
(7369, 9301)
(1327,)
(3079, 9075)
(8402, 9703)
(507, 3050)
(7719, 7740)
(2625, 9925)
(7406, 8865)
(1736, 3213)
(2647,)
(8655, 8991)
(9946,)
(1174, 4568)
(5725, 5971)
(758, 3188)
(3020, 8882)
(1089, 9971)
(119, 5850)
(6387, 9266)
(5840, 6078)
(7774, 9970)
(552, 5792)
(4887, 8341)
(1410, 7938)
(5159, 9411)
(6822, 8885)
(5253, 8185)
(3831, 8982)
(588, 6777)
(7292, 9125)
(1618, 8430)
(1403, 4244)
(4994, 9802)
(7046, 9271)
(5512, 9591, 9634)
(1447, 4652)
(2579, 7034)
(535, 5721)
(8794, 9552)
(3346,)
(9787, 9938)
(8959,)
(5372, 8669)
(9029, 9344)
(285, 6456)
(7616, 8758)
(6091, 10015)
(1974, 9100)
(4913, 9285)
(595, 783, 7916)
(6166, 7537)
(744,)
(2653, 9895)
(6182, 8898)
(1036, 7277)
(568, 846)
(623, 8957)
(1755, 8956)
(7386, 7937)
(3881,)
(2026, 6869)
(6657, 9584)
(9045, 9514)
(501, 3591)
(5244, 8345)
(2047, 7558)
(2376, 4632)
(801, 8571)
(1592, 6221)
(2427, 10057)
(3599, 4815)
(6596, 9799)
(638, 7098)
(2105, 4888)
(3296, 6978)
(1973,)
(833, 7155)
(4206, 9280)
(6997, 7372)
(851, 6451)
(2515, 7909)
(6168,)
(3293,)
(3021, 9808)
(2461, 8429)
(382, 9819)
(9559,)
(5758, 9206)
(878, 9379)
(1520, 8591)
(5742, 9490)
(262, 8505)
(320,)
(1053, 2761)
(703, 8932)
(810, 3741, 8438)
(700, 9437)
(263, 4475)
(320, 5314)
(2328, 2729)
(918, 1908)
(497, 5515)
(5588, 6874)
(2809, 9760)
(8348, 8454)
(8955,)
(21, 2556)
(2147, 7470)
(1904, 4453)
(3258, 8087)
(1741, 5488)
(3247, 6404)
(8122, 9768)
(1765, 5761)
(1904,)
(6561, 7701)
(5559, 7507)
(3809, 3861)
(1962, 6412)
(8345, 9056)
(4649, 8217)
(928, 6327)
(922, 6776)
(8428, 8763)
(2960, 8188)
(6272, 9542)
(1037, 6277)
(5240,)
(11,)
(6805, 7008)
(8620, 9598)
(1446, 9199)
(5863, 9403)
(5963, 6073)
(1188, 5663)
(810, 8438)
(191, 2724)
(357,)
(4499, 8688)
(2208, 5355)
(646, 1313)
(5679, 8993)
(469, 1502)
(5715, 8568)
(1480,)
(5765, 9401)
(5326, 8228)
(167, 6898)
(1353, 7895)
(3455, 8338)
(2800,)
(5970, 9585)
(6953, 8103)
(6349, 8977)
(4756, 7625)
(220, 324)
(1223, 8690)
(4827, 5239)
(6971, 9516)
(7501, 9605)
(6008, 7294)
(5955,)
(3727, 3815)
(4224, 8739)
(3588, 7422)
(9271,)
(3071, 5960)
(4126, 9360)
(7094, 7818)
(4219, 5664)
(1754, 9402)
(8348, 8374)
(2833, 8248)
(6279, 9841)
(3178, 9747)
(3836, 9572)
(2601, 5144)
(4318,)
(7300, 9073)
(1240, 2522)
(3533, 4503)
(656, 4666)
(6559, 7393)
(6197, 8765)
(1022, 9534)
(2518, 2869)
(5267, 10064)
(5700, 8317)
(7570, 8974)
(8091, 8522)
(2445, 9565)
(980, 4365)
(7324, 9852)
(938, 7459)
(9303, 9908)
(1992, 6101)
(483, 4450)
(7976, 9086)
(3269, 8583)
(1256, 4530)
(471, 6257)
(3745, 9391)
(7797, 8741)
(7991, 9747)
(5776, 9104)
(4004, 8721)
(1039, 3783)
(8243,)
(7786, 8036)
(3244, 3799)
(7334, 7376)
(2368, 9329)
(9375, 10089)
(3216, 3708)
(4701, 9725)
(6622, 9096)
(4710, 9845)
(1869, 4416)
(774, 7719)
(8679,)
(2621, 9324)
(5640, 9201)
(5435, 8415)
(8132, 9791)
(4510, 7922)
(3217, 7631)
(489,)
(5398, 9979)
(1949, 2353)
(1540, 8315)
(8918, 9941)
(1864, 6489)
(8759, 9541)
(3651,)
(3218, 8934)
(1004, 7057)
(7006, 7117)
(1254, 7843)
(116, 9700)
(7064, 7732)
(1743,)
(2853, 2928)
(7085, 8661)
(1005, 5070)
(7598, 9180)
(6001, 9936)
(2466, 6000)
(6465, 9370)
(1817,)
(3907, 9634)
(6735, 9856)
(793, 9167)
(9313,)
(2435, 3287)
(5479, 9978)
(6983, 9997)
(3923, 6244)
(4679, 7515)
(2563, 2742)
(583, 4059)
(90,)
(4581, 9853)
(9403,)
(338, 4376)
(838, 1439)
(4104,)
(1857, 6543)
(4502, 6747)
(2343, 9148)
(5147, 5770)
(5165, 7869)
(2328, 8116)
(5919, 9431)
(88, 6380)
(270,)
(1038, 9084)
(8815,)
(3445, 6604)
(8123, 9882)
(4780, 8453)
(1672, 8093)
(1566, 9909)
(3242, 7725)
(9591, 9860)
(3477, 8897)
(1802, 5622)
(6503, 7637)
(8010, 8177)
(7196, 9429)
(5424, 9818)
(1828, 3279)
(3189, 3599)
(7702,)
(4430, 8324)
(5799, 8306)
(3202, 9913)
(1985, 8755)
(5252, 9977)
(10028,)
(258, 2630)
(5, 6843)
(2230, 3278)
(4005, 10044)
(2577, 9960)
(3149, 7958)
(7303, 8899)
(3306, 7818)
(1854,)
(247, 6046, 8263)
(1225, 2988)
(4287, 9270)
(5046, 5661)
(1248, 9334)
(7410, 7533)
(7519, 9946)
(196, 2922)
(584, 923)
(4970, 6595)
(3559, 9551)
(612, 8417)
(1247, 6337)
(4725, 9115)
(3381, 8741)
(3248,)
(9906, 10059)
(1547, 9058)
(7951, 9736)
(6605, 9110)
(4698, 8936)
(9453, 9757)
(7514, 9667)
(469, 1992)
(4608, 9308)
(7542, 9465)
(1140, 7279)
(2192, 9785)
(7858, 8238)
(1267,)
(7608,)
(1251, 7062)
(6652, 9130)
(8783, 9729)
(4482, 9310)
(2058, 3439)
(7593, 9278)
(4369, 6377)
(1841, 8535)
(7659, 10023)
(8804, 8943)
(6992, 9430)
(1616, 9620)
(6893, 7544)
(6387, 9484)
(7014, 8859)
(5126, 8998)
(9000,)
(2818, 5135)
(2778, 8944)
(7723, 8721)
(2980, 9175)
(4601, 9929)
(53, 5369)
(6280, 7403)
(2959, 7601)
(589, 4382)
(1426, 4812)
(2773, 3192, 4119)
(4266, 9060)
(1430, 2714)
(7509, 8639)
(7783, 9705)
(317, 1108)
(190, 377)
(5986, 9567)
(3040, 7465)
(5542, 7204)
(624, 7299)
(45, 1885)
(5072, 9706)
(349, 8247)
(7708, 8489)
(478, 4938)
(7046, 8537)
(913, 9558)
(4043, 6181)
(7787, 9295)
(7299,)
(6403, 10011)
(4792, 9243)
(5827, 9237)
(9014, 10008)
(672, 2877)
(4251, 8967, 9074)
(7645,)
(5914, 6371)
(1428, 5024)
(8947,)
(7747, 8559)
(6739, 9453)
(754, 8301)
(2995, 9871)
(517,)
(5411, 7881)
(2771,)
(10086,)
(9037,)
(4986, 9032)
(2537, 8456)
(1836, 3280)
(1171, 4967)
(4420, 8751)
(1230, 9659)
(9076, 9091)
(1466, 4352)
(195, 3523)
(3190, 7150)
(3984,)
(3420, 9641)
(773, 5934)
(9226,)
(594, 2343, 9148)
(1855, 4364)
(1030, 8775)
(9614, 9707)
(662, 9280)
(2265, 5664, 6411)
(3009, 7610)
(5185, 6279)
(4190, 9224)
(775, 8702)
(4264, 5871)
(7136, 7514)
(1265, 9066)
(8662, 8849)
(7415, 8079)
(1883, 5345)
(5423, 9067)
(3351, 8976)
(9751, 9997)
(9029, 9037)
(1980, 9110)
(7520, 8971)
(1472,)
(2366, 8835)
(6684, 10040)
(2993, 3648)
(733, 7455)
(40, 3255)
(4734,)
(6536, 8643)
(133, 7577)
(3508, 9712)
(3758, 7623)
(2316, 7109)
(2873, 7295)
(3931,)
(732, 1008)
(2716, 10073)
(5953, 9421)
(1740, 2227)
(520, 1345)
(5947,)
(1852, 3041)
(1244, 8423)
(145, 3087)
(9263,)
(1603, 6204, 7301)
(6048, 6795)
(479, 887, 3717)
(8965, 9989)
(7687, 8141)
(56, 7375)
(9593,)
(7629, 9157)
(1706, 8918)
(2620, 9241)
(5861, 9310)
(3894, 6173)
(8037, 10075)
(1660, 9357)
(102, 8591)
(2458,)
(934, 9896)
(4379, 7318)
(3492, 4865)
(8610, 9517)
(1426, 5522)
(848, 6169)
(9778, 9843)
(5828, 8875)
(4842, 7826)
(5937, 9463)
(8839,)
(97, 1730)
(4623, 4933)
(20, 8922)
(3392, 9761)
(2280, 8629)
(6002, 8664)
(9181, 10073)
(5039, 5484)
(6223, 9170)
(4576, 9705)
(2546, 9166)
(9284,)
(4215, 4271)
(1170, 5949)
(1110,)
(225, 6172)
(2927, 8755)
(1278, 7040)
(6546, 10044)
(2482, 4492)
(8458, 9138)
(1432, 8364)
(7965, 9871)
(2684, 6367)
(510, 7904)
(2081, 9323)
(7594, 9156)
(973, 9486)
(2160, 3688)
(5826, 8331)
(2796, 4429)
(261, 6106)
(1480, 7791)
(232, 5177)
(642, 3602)
(9277, 9581)
(922, 1841)
(2570, 5763)
(1306, 9607)
(59, 7700)
(465, 4832)
(598, 4848)
(182, 9087)
(4830, 8186)
(161, 2573)
(5544,)
(1705, 9513)
(9123, 9422)
(6831, 9292)
(2221, 7195)
